Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
805.6640625,-63.8295949849309,115.4693310332309,-87.47733175539516,-60.23496500671927
830.078125,-65.23854190292876,-60.4633892861351,-88.76727699293622,125.0984439696638
854.4921875,-73.83404344583161,144.8934428493252,-95.81007293290234,-40.40854216884109
878.90625,-72.22375959032226,49.75314835151946,-96.73535465615603,-116.9102354416404
903.3203125,-28.1704180551455,-71.07862363364386,-58.83842607541545,-52.45295864919355
927.734375,-6.160022004229755,109.3116369113614,-36.62886018531847,126.7924187826324
952.1484375,3.921977467928764,-70.64588723646736,-26.52957973609894,-53.17896784755902
976.5625,7.216128734993973,109.3780230730098,-23.22960821546513,126.8564798161783
1000.9765625,7.478565293245886,-70.60023406657925,-22.96236923364326,-53.11402260247614
1025.390625,7.116563396552626,109.4224420448775,-23.32160258519805,126.9310853388419
1049.8046875,3.40310089497516,-70.55764388153634,-27.03105469109854,-52.99364663140522
1074.21875,-7.402547650428143,109.4427927674598,-37.82213687577745,127.278139951954
1098.6328125,-31.16831020988494,-70.95835247341802,-61.65287935647615,-47.68597776278062
1123.046875,-74.17713362038354,-25.55878456679304,-81.45376235692807,-102.4675006700211
1147.4609375,-75.20172443684166,-89.11913321402432,-82.80579645617914,96.40513864293619
1171.875,-65.46385319447228,102.684321553368,-88.94957245042248,-57.72427148944972
1196.2890625,-64.49458030469059,-76.38991702692819,-90.12367769680894,-145.5014080032261
1220.703125,-72.08921452195281,99.56159031479405,-86.42540351854821,52.43652193172245
1245.1171875,-74.58447475264708,162.0365147534447,-86.2017680209098,-116.5869748533641
1269.53125,-63.62073303708111,-37.85528178458956,-89.70563981357691,65.56575028926306
1293.9453125,-60.01860017124596,141.4428486930764,-109.0392070187134,131.7278335123833
1318.359375,-60.03717661842791,-36.17715462116472,-91.37342549701867,-126.4994107006886
1342.7734375,-62.51339073249439,148.3573683045385,-88.7274751283741,36.71666526066216
1367.1875,-67.37735303332782,-26.06993409694719,-90.0880937205509,-158.4192456313081
1391.6015625,-89.0157976381405,166.9566783440746,-91.61486780266389,-4.28757494435013
1416.015625,-73.33460387969082,179.2502916736927,-96.55159009276994,163.0450774221799
1440.4296875,-70.87853831631222,13.51666082484386,-93.73385511806561,-153.7250974050807
1464.84375,-69.04190018445506,-137.9370734382216,-85.86437035885967,16.50387077976197
1489.2578125,-66.68051693399883,62.58506669716515,-84.98222853854372,-177.8252568041975
1513.671875,-67.32657020533725,-120.1593925853428,-84.35785071187298,-9.710213260225814
1538.0859375,-69.47503566447723,18.56608926974632,-84.56286638107858,164.7784153051823
1562.5,-67.11690267534645,147.8157306578686,-87.69035326264301,-39.95301208918331
1586.9140625,-63.84514366562298,-53.51652678387224,-93.61291608100565,118.3305195712993
1611.328125,-64.29396029411051,131.4526451882831,-97.15831097703125,64.11171716802737
1635.7421875,-70.16209529208901,-32.7442890008266,-87.561670893566,-90.18787540862937
1660.15625,-76.73092903243781,-62.60315592311654,-84.43410275045738,85.14791698396586
1684.5703125,-65.3948491735042,130.8071106938774,-84.65334976879639,-104.6318170983781
1708.984375,-63.09603393367023,-36.71262370632095,-88.60170424097147,86.68002261739784
1733.3984375,-63.41393424224081,169.4474138465357,-89.95755472050459,-42.46742762233931
1757.8125,-64.91367189984706,11.03356504844022,-83.87045970952181,165.1712426286966
1782.2265625,-68.04178597922902,-139.658166810303,-79.44774930871225,-8.00124583601742
1806.640625,-67.93777744474605,89.91754849278708,-78.54391165183735,173.4967373630476
1831.0546875,-67.84806057535884,-72.8970482139912,-79.72024976631413,-2.819498370300504
1855.46875,-73.11708224496064,104.5389950644196,-81.49664110648317,-170.4243520375502
1879.8828125,-89.12483821090839,-157.471426211907,-84.02068382670562,19.38101637869878
1904.296875,-54.33857865890698,32.32073705960522,-88.26652283133321,-157.7989586453135
1928.7109375,-33.2534188164034,-140.4868394888204,-98.31519269133481,27.5713964170674
1953.125,-23.53882100935403,40.50857174876079,-91.92824186329888,68.93441948061979
1977.5390625,-20.44212172327931,-139.1430831697996,-82.82055667236732,-112.88601068198
2001.953125,-20.2168540468374,41.09577446741673,-78.73088681011852,58.70815822277898
2026.3671875,-20.64112338982802,-138.669417283054,-77.12769067501287,-123.5150055395424
2050.78125,-24.57162637282956,41.72028615384517,-77.46790222531897,63.07127236723496
2075.1953125,-35.73283066376085,-136.9794134984699,-79.03176382135796,-110.9002863868317
2099.609375,-60.89083861652747,55.33317188041664,-81.51352346079071,81.70188254222563
2124.0234375,-77.07466970031652,74.61047693373943,-83.83001699053111,-66.53585666759174
2148.4375,-70.31892445310359,-58.1140844657853,-86.38044948216951,143.7681740289424
2172.8515625,-66.86911808289481,136.0589477691096,-90.06421656980491,-40.66447542469489
2197.265625,-68.04318838027423,-17.26747983068267,-93.45959140881601,105.5334509703324
2221.6796875,-67.86012651160021,-142.112014866184,-96.40242825295246,-129.4977792816993
2246.09375,-64.60196957641801,67.72069377203043,-90.04489480905706,40.03633384412111
2270.5078125,-63.22471535407134,-88.01429775042892,-88.36922744787218,-133.6334024972734
2294.921875,-63.14319116121841,116.7969953499697,-93.19767955884305,25.15092300785277
2319.3359375,-66.37514669004018,-50.63076340235503,-91.59629154089308,147.7260226938365
2343.75,-78.9723010362831,-172.0226871346956,-89.62570671601219,-46.19652602910189
2368.1640625,-67.01531437823806,101.9168650284887,-89.41374994966914,122.2338644167585
2392.578125,-62.79455349071134,-62.5630873231312,-89.20576889567195,-59.56207467590738
2416.9921875,-63.02908596667371,119.6876340131863,-92.91996121468792,101.7713898405407
2441.40625,-66.15613568237833,-81.80450987649088,-93.81208744780297,-153.5208485104393
2465.8203125,-68.28812898904572,52.51682295341163,-88.7573248606533,-2.576697217809834
2490.234375,-66.58339877204931,-163.6970040457601,-84.23854850534518,173.0799253736926
2514.6484375,-66.68494194394088,15.15864709712117,-81.43474060969015,-11.59689773440915
2539.0625,-69.45177854834481,-139.4428902855017,-81.53450781722006,160.9124478128452
2563.4765625,-70.06733995235335,73.57406663391197,-83.38951565862907,-22.52032509612938
2587.890625,-71.85018193946325,-84.97291814408931,-84.6033167781307,153.5935437254788
2612.3046875,-81.11818479642601,-177.8040662844915,-87.44442595278559,-39.09483744372297
2636.71875,-69.61511022781832,95.00272744755887,-97.62146748667536,127.1300682540194
2661.1328125,-64.6626406851468,-71.64674490207689,-110.1556852268572,-140.1490334543905
2685.546875,-61.99397379740292,114.1166001355222,-95.59180317687614,51.71508241175049
2709.9609375,-62.52517545846082,-61.95305565433895,-91.86496577174449,-113.3671867303696
2734.375,-68.03784465956463,121.6036413194051,-88.18104960548237,98.32781547587899
2758.7890625,-90.70508362684762,143.9387325566366,-82.99278128104996,-59.2080952313277
2783.203125,-69.03951903035681,-40.91704020397874,-80.30915478050724,140.8452242379134
2807.6171875,-63.70767492784874,147.4494081957439,-79.91367312819736,-24.06400406132011
2832.03125,-65.31515520900913,-31.29049604117214,-80.36916094304472,163.6639044784337
2856.4453125,-75.42752025475245,159.5725261112105,-81.56016839396644,-11.10956951327774
2880.859375,-74.5143605304189,95.63390106764732,-85.96700327828057,171.7964314997371
2905.2734375,-35.73824318023867,-33.34033108938349,-94.02201161822056,-12.46175824980519
2929.6875,-15.20516000672188,147.3450046842839,-93.57403531083412,178.0392231097401
2954.1015625,-5.811466465417005,-32.59220615238134,-88.58711855250951,4.576341119944007
2978.515625,-2.911812278068466,147.4307309552467,-87.83724855463355,167.2571693446564
3002.9296875,-2.728849240962521,-32.55115927857451,-85.83948799587878,-35.92774741963289
3027.34375,-3.212090305744797,147.4717877675489,-84.75488370828336,143.8463967247127
3051.7578125,-7.368547710504119,-32.51589008756861,-90.26061575786777,-40.05994675071433
3076.171875,-18.93549961393945,147.4155286750847,-110.3677067550847,33.63823053370204
3100.5859375,-44.83565606466389,-34.52083152616445,-93.86076182241359,126.0725450572721
3125,-77.65999657670342,24.71078297852911,-85.86568095620615,-35.09857234697078
3149.4140625,-72.45133788978319,-47.80042528948563,-82.67560425007508,167.3388415540005
3173.828125,-64.921379795223,135.4121359742006,-81.52055192883743,5.701463576543567
3198.2421875,-65.00770351561455,-46.24653450882104,-80.59105412541507,-168.6123389533466
3222.65625,-73.88474522945972,110.4624467209465,-81.85201656080869,15.92571505431152
3247.0703125,-69.96244358359476,-165.4805238156075,-87.57408173880907,-160.6667891495153
3271.484375,-62.09411746568254,-1.205431283884477,-99.08400538464781,-52.35103401243823
3295.8984375,-59.43786421229386,177.1337537236318,-91.95657124926905,52.7311138506188
3320.3125,-59.94644407392787,-0.4818487626071175,-88.18006233954324,-169.8475764383355
3344.7265625,-62.73113495598861,-176.4476003266684,-85.19523606798144,-19.21378533162231
3369.140625,-68.5469795692587,10.79378176418713,-83.91403345570106,139.9385100906489
3393.5546875,-87.041506235453,-66.87201497139901,-83.20774954661802,-48.79549632415476
3417.96875,-74.15505815131128,-162.9508549871242,-84.71565526378973,142.184079090405
3442.3828125,-73.03444399121044,35.38093013419905,-88.76788491936384,0.1984152086935524
3466.796875,-71.88149738049404,-104.9799172662271,-89.96813397388229,-131.8051474872229
3491.2109375,-68.75599364244341,101.2477713481763,-89.07107343199573,63.07664243144471
3515.625,-69.26073331918195,-86.78234540590962,-88.41027995037136,-130.7807010065057
3540.0390625,-70.52118478813316,42.57179572448602,-89.56475897345605,25.03619286532338
3564.453125,-67.17238213612575,174.9088122657688,-93.22787380425504,-167.9329570716447
3588.8671875,-63.92718569899479,-22.74955670658275,-102.1379611153887,20.75383546357187
3613.28125,-64.70978526553971,162.5245581741348,-94.6624616351442,-6.891790695665501
3637.6953125,-71.48612191607087,-6.948626130816889,-87.78519382046981,178.6635374945738
3662.109375,-75.85230692442464,-3.63683349646548,-89.3395742558132,7.570613740256754
3686.5234375,-65.38800976085182,174.1416801996972,-95.49125571606099,-163.9218929222856
3710.9375,-63.16178750897087,5.210611495941319,-99.57519668130516,98.27341652409923
3735.3515625,-63.36781312221267,-150.6415881617589,-89.88667234608474,-71.71672428984576
3759.765625,-65.19758786498625,48.00849052256404,-86.69273874381808,88.28105302924268
3784.1796875,-69.72580572545323,-100.4944038161133,-85.86866074208899,-104.0352017892026
3808.59375,-69.6281347037112,140.3302044138565,-86.41776309963166,82.76175236339772
3833.0078125,-70.08788656171041,-24.75234726650243,-87.70256903040432,-60.52819134036611
3857.421875,-78.1330138612571,151.3929405760826,-85.11090966947778,174.6372708505097
3881.8359375,-81.8149069470351,162.5691605112423,-81.35146775069887,9.340602493927324
3906.25,-52.94500141340877,70.58505406412588,-80.67227234701735,-177.7510997089544
3930.6640625,-33.1017216743695,-102.0276451093546,-81.82323974504256,-13.55377636103364
3955.078125,-24.05415295483593,78.97051202240183,-82.6728291732241,142.8031996788779
3979.4921875,-21.33689874831997,-100.6817321789058,-83.99100996235474,-59.05243216748541
4003.90625,-21.17931203227457,79.55966000860698,-87.1724807204844,100.6288202346422
4028.3203125,-21.7345699083662,-100.2055908380947,-92.66944633347146,-95.71986650359759
4052.734375,-26.1136527174856,80.19812257889885,-109.774337026254,93.57048015479033
4077.1484375,-38.0285056901844,-98.38958568561624,-97.52648701329181,26.2370565541482
4101.5625,-65.38091570396286,96.7262161791903,-95.05257379038538,-171.8013589249938
4125.9765625,-77.76733137541082,126.4880236785766,-99.67847726114499,-32.46655067467676
4150.390625,-70.96570833892463,-13.95623499096203,-100.9158761740831,118.5142832654558
4174.8046875,-67.55586496518316,-178.9261779279279,-102.9532738332329,-138.3092914733948
4199.21875,-68.20934970944501,28.74463063259658,-89.85064858897915,12.92066982799546
4223.6328125,-68.03201043599508,-104.2149587013226,-87.17018235170198,-177.5063766427411
4248.046875,-65.73727750483695,106.039523087763,-86.85308110280883,-27.7020315694643
4272.4609375,-64.51750614904554,-42.26253138544892,-86.11745882071902,136.1055250658137
4296.875,-63.67256366036035,166.0263087950483,-88.13163873663817,-53.55568940458578
4321.2890625,-66.24864082340109,0.5519493582581039,-91.76546084770975,87.03036333775637
4345.703125,-73.55429689797258,-126.4528936477283,-90.67736843312773,-159.9433082739849
4370.1171875,-67.01766774448801,128.7596642825712,-89.59669334806706,-16.55024533550926
4394.53125,-63.40062963123798,-29.2670177090395,-91.83021779411447,155.4946117006164
4418.9453125,-63.52854934948135,154.9612438734999,-93.33220387453791,26.43445551014389
4443.359375,-66.14998025886783,-43.76132373298356,-88.17654982669362,-104.6159954311713
4467.7734375,-68.27258181787947,95.0140413407167,-85.05420441716404,84.22056104341509
4492.1875,-67.02487544204206,-120.5803172948407,-84.94292586003375,-88.70979042863229
4516.6015625,-67.0067213785795,57.19054235900364,-85.24646346123913,122.3831622592884
4541.015625,-69.11336214466773,-103.3144773733892,-85.88625160426724,-24.4509752292763
4565.4296875,-70.22501784908158,101.3776861551986,-88.53139270783147,-163.5727720556933
4589.84375,-72.93293922218047,-57.91615150274085,-90.28723753717641,42.05892652712896
4614.2578125,-86.12427175918768,-119.9941317423823,-98.74487744255794,-174.5248928101745
4638.671875,-69.74246486207547,140.707132532462,-96.31493830698987,-109.1993289985344
4663.0859375,-64.95586390673989,-28.77588485496063,-92.42166945455756,90.72245305094685
4687.5,-62.52598128937201,155.3546076484728,-85.32806427961214,-68.91502053919213
4711.9140625,-63.59769521554421,-19.7799955450545,-83.05963252420609,100.8456055364718
4736.328125,-70.41084547107209,173.5985932185501,-82.37200421722935,-83.95109240102342
4760.7421875,-77.84536151548409,122.6369799491078,-80.62075948429928,97.52389455117165
4785.15625,-68.75761075861442,-18.70790126052421,-80.11053920987074,-94.09888368253968
4809.5703125,-65.08290694223354,177.4826388829465,-81.03166338185952,68.15247285197799
4833.984375,-68.08632631594276,3.016378850321798,-82.57480798774046,-128.3874760657324
4858.3984375,-82.59259836522567,-111.1743662822236,-84.50861430757519,22.82259809362045
4882.8125,-70.56908076358116,143.1258041098288,-86.51328810914464,159.5686361725286
4907.2265625,-38.91621744894791,3.052925513283366,-87.14420661331887,-91.99039350199585
4931.640625,-19.74350326175175,-175.8264219940553,-82.25219560649788,45.80743102697117
4956.0546875,-11.01181576045629,4.268637659552816,-82.50151168538466,-147.1280642546656
4980.46875,-8.483104607876946,-175.7085713304467,-91.7627258751739,16.02639937945797
5004.8828125,-8.363149867230518,4.308723803991051,-88.49281263397542,51.34092528109739
5029.296875,-8.991691777229448,-175.6667589726072,-81.28647514754437,-138.6224957460483
5053.7109375,-13.61567101175344,4.332235599684943,-79.92950149228395,29.2255128164264
5078.125,-25.99069697728286,-175.838602649585,-83.31593882514605,-168.5521666336523
5102.5390625,-54.73929451104007,-1.216042522614821,-92.37388594905329,-27.74448370409067
5126.953125,-77.85595928156373,64.85655169420265,-93.43764789133448,69.74688680285563
5151.3671875,-72.76055495639957,-20.40169064674834,-89.61286643145313,-121.6767635213597
5175.78125,-66.01897930980476,167.4292151254818,-91.12235417402866,69.70248629028548
5200.1953125,-66.83403461398308,-15.88494508119554,-98.14884792859971,-60.61163659278466
5224.609375,-75.10509694946937,117.4709970914043,-95.10511068479894,179.9687318705363
5249.0234375,-68.1225626174391,-131.8748946933296,-91.64268714056823,24.50175380227639
5273.4375,-61.63595288049072,35.83836884052231,-88.97846479020649,-135.7644109350053
5297.8515625,-59.44806886864966,-144.8759038005184,-87.3586386732805,36.21175018646341
5322.265625,-60.12415125239156,38.14651542017083,-86.25777182527617,-165.8751348861407
5346.6796875,-62.89660553294183,-137.3136410456681,-84.71320492605612,0.8775432881364675
5371.09375,-68.66151738732778,53.70071878916097,-84.15241005516887,178.2033444653958
5395.5078125,-80.99857855524091,-40.13925220165432,-86.2631274938333,-2.512402228630565
5419.921875,-74.92637925218175,-140.0558800771567,-89.68438918800095,167.333831208095
5444.3359375,-74.55511357822229,66.6893228356894,-92.11867576471332,-52.44611936468997
5468.75,-72.83460676060173,-65.63955371548728,-91.20087311527925,88.22723314096076
5493.1640625,-68.83915238717351,140.5169907719985,-95.3355326702999,-108.1356505497207
5517.578125,-68.89948578081888,-45.05484776687713,-96.29348138436237,-25.85908572405173
5541.9921875,-70.88134339391358,92.07001986407423,-88.95032353013661,120.5782283450124
5566.40625,-68.88652965025815,-141.7256988990935,-84.80945804482621,-92.8399542814804
5590.8203125,-65.5423969644099,13.8714626438145,-83.15386643643221,70.90244781205638
5615.234375,-66.58777946453358,-165.5378618239094,-84.78778670441386,-125.4720382660638
5639.6484375,-74.4696528123275,3.228162353457791,-86.63765358015574,30.93477402870364
5664.0625,-72.34300527038495,62.50358262760417,-93.45932464659684,168.5005766238234
5688.4765625,-65.216787953449,-135.4927453317223,-88.40240120368043,-107.3649333335657
5712.890625,-63.35281441785655,50.75265885170393,-84.29673513314097,61.9816727303868
5737.3046875,-63.72501857347801,-108.8586865093484,-84.6129949473528,-112.6053000840715
5761.71875,-65.68550247342414,87.44504153732366,-87.91752338222723,82.44469725901506
5786.1328125,-69.80183048120166,-63.55648054905099,-94.1366104932988,-69.9579686967101
5810.546875,-70.05737913284864,167.8399482739636,-97.18476101239244,-178.4726376790387
5834.9609375,-70.78379648916436,-6.476828962509285,-98.47475463073644,43.21062712653207
5859.375,-76.62374648901663,146.1398298427664,-94.75831191191705,-48.29159643552592
5883.7890625,-78.0605139771571,-122.1506895187687,-89.90765369326843,143.686009793857
5908.203125,-51.76976387006423,109.7766252135363,-93.16401001891148,-15.21649732129979
5932.6171875,-33.22024553565299,-64.21747298069832,-93.86741685212301,169.1168544263759
5957.03125,-24.8112226923802,116.6558991315086,-89.88062939514704,-50.35145311311373
5981.4453125,-22.44764817433495,-63.00249477970344,-90.01325385449974,106.8721438177276
6005.859375,-22.34376565178301,117.2541313716044,-89.90263401095289,-54.81886636456467
6030.2734375,-23.05359879493308,-62.50138562974362,-85.24299681653355,156.5942565264922
6054.6875,-27.90469680810402,117.9432216094924,-84.70861346566984,4.377040613336791
6079.1015625,-40.62948448569703,-60.45302940257646,-82.26848577465803,-153.6922902866162
6103.515625,-71.59130479197778,137.4446403396657,-80.52814858996079,21.61371674695057
6127.9296875,-75.13160709369637,173.6195320462725,-84.30573909333113,-165.5726876699148
6152.34375,-69.62388468562742,17.35809903519753,-90.87961981368932,-17.43874378201751
6176.7578125,-67.21448308627933,-149.6602888578544,-87.06861318159802,118.3383741581929
6201.171875,-68.91658380881285,55.81632146467005,-83.68641666918958,-78.77844269936921
6225.5859375,-70.37852132722423,-75.30413681152154,-82.69287936198813,108.2532519157122
6250,-68.48971757033431,140.8827554215843,-82.05330668033716,-52.92915661543817
6274.4140625,-67.31350148575468,0.2536305203449177,-83.16810676766249,143.3303503411228
6298.828125,-65.9617211535202,-147.1935887378075,-89.23299098758243,-11.70529416825111
6323.2421875,-68.86301940697197,53.41559878286517,-92.62039945148368,-51.68244006558857
6347.65625,-71.94890782433674,-54.68087020301582,-83.78495119765284,150.8593088588711
6372.0703125,-65.52695836873606,169.3950466323938,-80.7466527719213,-28.28898217541855
6396.484375,-63.07141681975885,9.95909809600769,-80.49486567413459,154.3198114375055
6420.8984375,-63.67632143276263,-163.6218496994073,-84.73443812036054,-21.63311489881794
6445.3125,-67.09419640781439,2.832481730772692,-96.94370989668769,128.75810793906
6469.7265625,-71.25602188348424,140.7176426646283,-89.82473764143273,-152.2857743218591
6494.140625,-69.89860625850736,-85.64903377357821,-83.55599078166888,25.35787798184374
6518.5546875,-69.67719912660336,91.47165112127522,-80.99127506848436,-145.6591747998556
6542.96875,-72.17957905357859,-61.28599806634169,-81.04734777138881,46.73806389635364
6567.3828125,-72.07353660987042,152.0505935914034,-83.07246911120069,-116.8387388919901
6591.796875,-74.22644378947319,-1.102014728467263,-86.69931610712217,87.58501304090963
6616.2109375,-80.70828508413652,-93.99849220643405,-90.71076055830618,-43.96885814645146
6640.625,-73.07233145945315,175.8694556956228,-90.08594962529209,166.1920020509851
6665.0390625,-67.86219569281181,14.2730555103592,-91.27429409716939,-35.38887040966398
6689.453125,-65.00686477136733,-159.6978599875835,-89.1015137740885,115.2518114143075
6713.8671875,-66.28599457931864,30.847560758374,-86.07440511260064,-65.61539926627097
6738.28125,-72.6681749877806,-116.9246224278121,-84.75688735736931,112.0956154651914
6762.6953125,-74.08909338515551,147.6537327278701,-83.97213003809563,-71.60828380494516
6787.109375,-69.99174202969189,8.213458011957421,-84.02403257652766,103.8453474994886
6811.5234375,-67.09556000471554,-149.0618732491577,-86.95275688664658,-87.82452215180558
6835.9375,-71.30827340110761,37.22789858040604,-92.62498705805945,89.60068083655749
6860.3515625,-80.79723995489024,-7.841322477807142,-96.34919897621702,-105.5611645427062
6884.765625,-69.43851848030836,-172.8805808806705,-96.65280644243816,22.23476586645971
6909.1796875,-41.34168700580596,38.19650152721467,-99.48470877381519,179.316685516429
6933.59375,-23.40022624301668,-140.5649201561806,-93.03430006328657,17.34893799275263
6958.0078125,-15.30328160289844,39.54472205913707,-85.92175233688131,-168.1498588398147
6982.421875,-13.12047534194118,-140.437530133354,-83.17093399967268,6.02503615121632
7006.8359375,-13.04987910632588,39.57367510072739,-82.45149224354925,179.6273083553079
7031.25,-13.84856780158795,-140.4034155038397,-83.12453343052456,-7.353327666329729
7055.6640625,-18.96299704119481,39.57447439991277,-85.38600789223619,163.1615044113383
7080.078125,-32.19332792855666,-140.7651344508317,-89.38979752187642,-49.27822728492558
7104.4921875,-64.71380880076649,25.83484409920814,-88.74162749305185,59.1490080217977
7128.90625,-84.39755991713872,125.4742685670133,-84.7635776510382,-154.167400117139
7153.3203125,-72.60363460676083,26.93094327095935,-83.08904807714293,22.00307089923313
7177.734375,-67.11270579333561,-155.2107726855197,-82.12791016966884,-152.0378978793589
7202.1484375,-68.46035988066522,15.50498034618029,-82.49869935469646,35.00747664437424
7226.5625,-74.0601308598205,140.4403127020538,-84.47814184414545,-127.3316946876742
7250.9765625,-67.59805760193311,-89.09208555077598,-86.10985025793579,62.40734583986505
7275.390625,-62.18820059964315,77.39673091311813,-89.38227036827084,-121.9399645365675
7299.8046875,-60.57391378973514,-104.7365061041237,-105.5783148103536,103.8442300792942
7324.21875,-61.60630485677974,77.7489831171963,-97.1926830182116,60.97472713169422
7348.6328125,-64.52560127819213,-98.06205703923126,-100.6486677347339,-81.28809909364716
7373.046875,-70.88345804898761,94.79340557096997,-123.042050612155,-133.0707646164616
7397.4609375,-79.95708959418168,14.04883642588752,-105.16115605452,37.09868389854536
7421.875,-75.56878215401997,-111.8290499003291,-102.6148935562568,-166.0352128979044
7446.2890625,-75.90331860209248,92.72125480139968,-91.89716874794189,111.45257952251
7470.703125,-75.16828062800387,-39.2231998917978,-82.19129002687366,-64.80198336122545
7495.1171875,-71.81051292964445,176.9919663940226,-78.40936064510001,113.9820545944024
7519.53125,-71.8996342816512,-5.122324973798853,-76.37119703514296,-71.10528921678612
7543.9453125,-74.06942950738271,128.9083901141268,-75.5420164994662,100.5271845415099
7568.359375,-71.43664226201945,-116.4843740298148,-76.78767448817008,-88.28399629788969
7592.7734375,-67.13109325242303,41.61957707193983,-79.35372650968304,85.30054244563443
7617.1875,-68.40112264374801,-132.6337193225843,-81.3637246804451,-101.4625902639603
7641.6015625,-76.23296477902859,39.12091352652535,-83.10299006752476,61.4506608897696
7666.015625,-74.09973536789781,94.9008041928689,-84.42714021160107,-141.6045251403787
7690.4296875,-66.41393671328905,-103.0194750727673,-85.45471113416484,24.71531039829766
7714.84375,-64.45706169161055,83.93718096776679,-86.2540480470151,-162.7083922615013
7739.2578125,-65.04924434938074,-75.83397542568831,-84.52812251988556,22.87396366293609
7763.671875,-67.24812082094309,122.7280307156301,-83.05274351738198,-146.6478775377537
7788.0859375,-71.32125835710661,-20.36682580272624,-83.83514378873244,36.05037577340919
7812.5,-70.4238867763161,-147.4511339543462,-84.20187800395362,-157.6474071959064
7836.9140625,-71.31873329886504,36.24185419486289,-83.9098166375173,6.221009122879749
7861.328125,-78.5201604009407,-168.8753136741967,-86.8687903299206,172.6872514101955
7885.7421875,-79.71134452987175,-99.21388133269203,-93.28648545880273,-12.32361862509471
7910.15625,-51.38639221251832,148.050886229564,-96.58349068686289,-139.8549149191165
7934.5703125,-33.77166427448955,-27.01743644276427,-96.98007642842519,60.14709619901965
7958.984375,-25.96232010392706,153.7468701107601,-98.3243941086655,-133.8395823322089
7983.3984375,-23.92723541348142,-25.93782043734254,-90.46726937728238,57.78526108780319
8007.8125,-23.86467655669203,154.28461462933,-85.84358534088354,-112.2537642807959
8032.2265625,-24.75455598096211,-25.50126838282456,-84.08909102581781,73.42521500076073
8056.640625,-30.10345409110192,154.9179741127201,-83.00541519748126,-101.951377569966
8081.0546875,-43.72140378426542,-23.62787316524529,-84.30711908043479,75.20791977099277
8105.46875,-86.24098088375359,-179.2727038912361,-88.24847036993273,-135.3154777331494
8129.8828125,-74.42386784692188,-153.2636238549035,-89.12355792212483,7.201892791549506
8154.296875,-70.40936423940309,51.32314335025941,-91.2609205292969,166.9324231489516
8178.7109375,-68.60552162147657,-111.3958049584123,-95.58279201403343,-50.03684966910905
8203.125,-70.17545965566751,102.2369649374969,-96.59551664468702,70.23187956971034
8227.5390625,-70.69868780989553,-31.71488612551993,-89.91120836342047,-112.7596353290399
